Income,Needs,Wants,Savings,Total_Spending,Financial_Balance,Tipe
33680000.0,16703000.0,18829000.0,1647000.0,35532000.0,-1852000.0,boros
29786000.0,16948000.0,9834000.0,6180000.0,26782000.0,3004000.0,normal
26689000.0,11860000.0,15828000.0,2136000.0,27688000.0,-999000.0,boros
83466000.0,48910000.0,32958000.0,12708000.0,81868000.0,1598000.0,normal
79643000.0,49148000.0,22658000.0,19412000.0,71806000.0,7837000.0,hemat
85112000.0,55561000.0,24025000.0,14263000.0,79586000.0,5526000.0,normal
23183000.0,12435000.0,9265000.0,2984000.0,21700000.0,1483000.0,normal
43166000.0,26725000.0,16311000.0,5161000.0,43036000.0,130000.0,normal
34558000.0,20104000.0,10883000.0,5978000.0,30987000.0,3571000.0,normal
30483000.0,18210000.0,11256000.0,4250000.0,29466000.0,1017000.0,normal
10501000.0,5538000.0,3660000.0,2247000.0,9198000.0,1303000.0,hemat
77072000.0,36343000.0,31964000.0,16322000.0,68307000.0,8765000.0,normal
27723000.0,18775000.0,6766000.0,5506000.0,25541000.0,2182000.0,hemat
29809000.0,19341000.0,10354000.0,6697000.0,29695000.0,114000.0,hemat
55701000.0,22358000.0,34705000.0,4126000.0,57063000.0,-1362000.0,boros
87540000.0,39226000.0,49419000.0,3911000.0,88645000.0,-1105000.0,boros
64667000.0,27353000.0,41504000.0,3945000.0,68857000.0,-4190000.0,boros
57251000.0,34068000.0,29260000.0,1534000.0,63328000.0,-6077000.0,boros
10267000.0,5400000.0,4826000.0,1123000.0,10226000.0,41000.0,boros
57899000.0,31562000.0,15623000.0,16205000.0,47185000.0,10714000.0,hemat
25458000.0,12223000.0,14756000.0,1200000.0,26979000.0,-1521000.0,boros
57096000.0,24033000.0,36955000.0,3855000.0,60988000.0,-3892000.0,boros
30320000.0,19917000.0,7021000.0,7211000.0,26938000.0,3382000.0,hemat
8416000.0,4377000.0,4401000.0,733000.0,8778000.0,-362000.0,boros
75934000.0,53457000.0,17821000.0,13138000.0,71278000.0,4656000.0,hemat
51575000.0,25557000.0,27604000.0,2735000.0,53161000.0,-1586000.0,boros
26430000.0,12009000.0,16346000.0,1361000.0,28355000.0,-1925000.0,boros
33276000.0,21818000.0,8128000.0,7260000.0,29946000.0,3330000.0,hemat
55418000.0,35298000.0,20835000.0,6632000.0,56133000.0,-715000.0,normal
59571000.0,37699000.0,14049000.0,17330000.0,51748000.0,7823000.0,hemat
44947000.0,28909000.0,8023000.0,12428000.0,36932000.0,8015000.0,hemat
50325000.0,34305000.0,8109000.0,11085000.0,42414000.0,7911000.0,hemat
10748000.0,6009000.0,5724000.0,622000.0,11733000.0,-985000.0,boros
14992000.0,6009000.0,8906000.0,1483000.0,14915000.0,77000.0,boros
21086000.0,13150000.0,4752000.0,4648000.0,17902000.0,3184000.0,hemat
49161000.0,25344000.0,17445000.0,11476000.0,42789000.0,6372000.0,hemat
39878000.0,25035000.0,9945000.0,7973000.0,34980000.0,4898000.0,hemat
54228000.0,32288000.0,16844000.0,8859000.0,49132000.0,5096000.0,normal
17395000.0,11588000.0,5981000.0,1435000.0,17569000.0,-174000.0,normal
91772000.0,50290000.0,27538000.0,19410000.0,77828000.0,13944000.0,hemat
55229000.0,37092000.0,15690000.0,9557000.0,52782000.0,2447000.0,normal
12653000.0,7526000.0,3540000.0,3564000.0,11066000.0,1587000.0,hemat
34904000.0,22456000.0,7520000.0,8079000.0,29976000.0,4928000.0,hemat
89806000.0,54053000.0,33214000.0,10721000.0,87267000.0,2539000.0,normal
86603000.0,57834000.0,22821000.0,16237000.0,80655000.0,5948000.0,hemat
8154000.0,5417000.0,1616000.0,1891000.0,7033000.0,1121000.0,hemat
74315000.0,38231000.0,40023000.0,5045000.0,78254000.0,-3939000.0,boros
57373000.0,38876000.0,13712000.0,12146000.0,52588000.0,4785000.0,hemat
16547000.0,10778000.0,7322000.0,2148000.0,18100000.0,-1553000.0,normal
76041000.0,45837000.0,21723000.0,15849000.0,67560000.0,8481000.0,hemat
57629000.0,31477000.0,28932000.0,4586000.0,60409000.0,-2780000.0,boros
11918000.0,7850000.0,2956000.0,2330000.0,10806000.0,1112000.0,hemat
76314000.0,45289000.0,27895000.0,11794000.0,73184000.0,3130000.0,normal
68855000.0,26170000.0,44549000.0,5828000.0,70719000.0,-1864000.0,boros
2448000.0,1689000.0,508000.0,520000.0,2197000.0,251000.0,hemat
24489000.0,12062000.0,12987000.0,1898000.0,25049000.0,-560000.0,boros
25463000.0,11470000.0,13937000.0,2742000.0,25407000.0,56000.0,boros
41699000.0,24698000.0,12371000.0,10133000.0,37069000.0,4630000.0,hemat
23567000.0,12644000.0,6227000.0,5750000.0,18871000.0,4696000.0,hemat
79118000.0,43472000.0,25428000.0,14492000.0,68900000.0,10218000.0,normal
61257000.0,37294000.0,25214000.0,8068000.0,62508000.0,-1251000.0,normal
4227000.0,2748000.0,1635000.0,552000.0,4383000.0,-156000.0,normal
59967000.0,27153000.0,39484000.0,4917000.0,66637000.0,-6670000.0,boros
86703000.0,39340000.0,49088000.0,6852000.0,88428000.0,-1725000.0,boros
44495000.0,28871000.0,11683000.0,9989000.0,40554000.0,3941000.0,hemat
16697000.0,11060000.0,5270000.0,3368000.0,16330000.0,367000.0,hemat
79976000.0,49021000.0,15413000.0,24314000.0,64434000.0,15542000.0,hemat
58665000.0,34965000.0,17226000.0,14619000.0,52191000.0,6474000.0,hemat
38011000.0,17103000.0,23147000.0,3481000.0,40250000.0,-2239000.0,boros
39773000.0,25791000.0,10651000.0,5839000.0,36442000.0,3331000.0,normal
27465000.0,14421000.0,13521000.0,1815000.0,27942000.0,-477000.0,boros
11384000.0,6636000.0,4064000.0,1698000.0,10700000.0,684000.0,normal
68974000.0,51507000.0,27193000.0,9263000.0,78700000.0,-9726000.0,normal
88302000.0,59610000.0,18839000.0,20392000.0,78449000.0,9853000.0,hemat
90164000.0,48931000.0,34021000.0,11215000.0,82952000.0,7212000.0,normal
17045000.0,7928000.0,9296000.0,1377000.0,17224000.0,-179000.0,boros
37599000.0,17865000.0,23191000.0,2249000.0,41056000.0,-3457000.0,boros
26934000.0,17267000.0,8337000.0,4951000.0,25604000.0,1330000.0,hemat
32002000.0,17911000.0,9467000.0,8552000.0,27378000.0,4624000.0,normal
30511000.0,14440000.0,16579000.0,2785000.0,31019000.0,-508000.0,boros
77062000.0,40791000.0,45377000.0,6268000.0,86168000.0,-9106000.0,boros
83345000.0,56526000.0,24719000.0,13726000.0,81245000.0,2100000.0,hemat
5460000.0,2465000.0,2991000.0,533000.0,5456000.0,4000.0,boros
49528000.0,31295000.0,12757000.0,10752000.0,44052000.0,5476000.0,hemat
60983000.0,34939000.0,14671000.0,17208000.0,49610000.0,11373000.0,hemat
23562000.0,11030000.0,13738000.0,1187000.0,24768000.0,-1206000.0,boros
6936000.0,3186000.0,4328000.0,497000.0,7514000.0,-578000.0,boros
8302000.0,5788000.0,1578000.0,1973000.0,7366000.0,936000.0,hemat
66979000.0,46147000.0,21110000.0,6866000.0,67257000.0,-278000.0,normal
34480000.0,18627000.0,15185000.0,4081000.0,33812000.0,668000.0,normal
49560000.0,35987000.0,10477000.0,10977000.0,46464000.0,3096000.0,hemat
28095000.0,18404000.0,7545000.0,7108000.0,25949000.0,2146000.0,hemat
70891000.0,48754000.0,15882000.0,17162000.0,64636000.0,6255000.0,hemat
9578000.0,6345000.0,1616000.0,3272000.0,7961000.0,1617000.0,hemat
3300000.0,1843000.0,1141000.0,515000.0,2984000.0,316000.0,normal
40685000.0,19329000.0,23456000.0,2711000.0,42785000.0,-2100000.0,boros
35905000.0,21009000.0,10164000.0,10512000.0,31173000.0,4732000.0,hemat
3242000.0,1686000.0,1489000.0,468000.0,3175000.0,67000.0,normal
77660000.0,50395000.0,19144000.0,13991000.0,69539000.0,8121000.0,normal
50240000.0,31342000.0,8173000.0,15180000.0,39515000.0,10725000.0,hemat
77243000.0,35147000.0,41968000.0,7550000.0,77115000.0,128000.0,boros
39965000.0,27028000.0,12242000.0,7530000.0,39270000.0,695000.0,normal
57572000.0,21490000.0,34789000.0,6950000.0,56279000.0,1293000.0,boros
4216000.0,2478000.0,1286000.0,974000.0,3764000.0,452000.0,normal
71188000.0,36731000.0,37682000.0,4808000.0,74413000.0,-3225000.0,boros
7540000.0,2793000.0,4852000.0,506000.0,7645000.0,-105000.0,boros
25785000.0,12641000.0,14575000.0,1549000.0,27216000.0,-1431000.0,boros
45005000.0,27000000.0,14053000.0,7242000.0,41053000.0,3952000.0,normal
22688000.0,15261000.0,5964000.0,5579000.0,21225000.0,1463000.0,hemat
6917000.0,3697000.0,2937000.0,1093000.0,6634000.0,283000.0,normal
62182000.0,36097000.0,21810000.0,12681000.0,57907000.0,4275000.0,hemat
34625000.0,23950000.0,12756000.0,3961000.0,36706000.0,-2081000.0,normal
69735000.0,33380000.0,34635000.0,6355000.0,68015000.0,1720000.0,boros
23428000.0,13689000.0,5306000.0,6466000.0,18995000.0,4433000.0,hemat
43553000.0,18153000.0,28588000.0,1807000.0,46741000.0,-3188000.0,boros
33094000.0,19638000.0,8939000.0,8152000.0,28577000.0,4517000.0,hemat
41431000.0,18642000.0,23384000.0,2566000.0,42026000.0,-595000.0,boros
87980000.0,49192000.0,23588000.0,24499000.0,72780000.0,15200000.0,hemat
36156000.0,18379000.0,20673000.0,1799000.0,39052000.0,-2896000.0,boros
45264000.0,27020000.0,13726000.0,11904000.0,40746000.0,4518000.0,hemat
84683000.0,55193000.0,31877000.0,8784000.0,87070000.0,-2387000.0,normal
6292000.0,3820000.0,1486000.0,1547000.0,5306000.0,986000.0,hemat
31691000.0,17086000.0,13984000.0,2178000.0,31070000.0,621000.0,boros
20162000.0,11694000.0,6525000.0,3932000.0,18219000.0,1943000.0,normal
40556000.0,26132000.0,12312000.0,8070000.0,38444000.0,2112000.0,hemat
12850000.0,6589000.0,4936000.0,2123000.0,11525000.0,1325000.0,normal
41928000.0,25286000.0,14309000.0,7621000.0,39595000.0,2333000.0,normal
27854000.0,15987000.0,9308000.0,5252000.0,25295000.0,2559000.0,hemat
87753000.0,50883000.0,33339000.0,12171000.0,84222000.0,3531000.0,normal
14542000.0,9183000.0,6201000.0,2280000.0,15384000.0,-842000.0,normal
45197000.0,25461000.0,14581000.0,7515000.0,40042000.0,5155000.0,normal
60238000.0,40921000.0,12833000.0,15439000.0,53754000.0,6484000.0,hemat
52807000.0,29763000.0,26499000.0,4610000.0,56262000.0,-3455000.0,boros
31066000.0,16959000.0,15767000.0,1870000.0,32726000.0,-1660000.0,boros
25421000.0,18249000.0,3995000.0,5872000.0,22244000.0,3177000.0,hemat
36748000.0,23067000.0,10014000.0,9232000.0,33081000.0,3667000.0,hemat
7772000.0,4286000.0,3506000.0,1038000.0,7792000.0,-20000.0,normal
32393000.0,22362000.0,8165000.0,5039000.0,30527000.0,1866000.0,normal
54849000.0,20334000.0,35070000.0,5216000.0,55404000.0,-555000.0,boros
92677000.0,39339000.0,50948000.0,8605000.0,90287000.0,2390000.0,boros
57341000.0,27287000.0,21631000.0,15092000.0,48918000.0,8423000.0,normal
91741000.0,52081000.0,32713000.0,9819000.0,84794000.0,6947000.0,normal
2257000.0,1299000.0,731000.0,506000.0,2030000.0,227000.0,normal
68511000.0,35808000.0,39185000.0,2941000.0,74993000.0,-6482000.0,boros
44615000.0,29153000.0,11090000.0,7173000.0,40243000.0,4372000.0,hemat
54715000.0,33906000.0,14917000.0,13448000.0,48823000.0,5892000.0,hemat
34318000.0,20410000.0,10123000.0,6457000.0,30533000.0,3785000.0,hemat
27748000.0,18359000.0,9054000.0,3390000.0,27413000.0,335000.0,normal
33392000.0,16659000.0,17884000.0,1849000.0,34543000.0,-1151000.0,boros
53424000.0,34967000.0,10464000.0,15058000.0,45431000.0,7993000.0,hemat
57635000.0,30049000.0,17391000.0,15266000.0,47440000.0,10195000.0,hemat
52822000.0,23220000.0,26586000.0,6466000.0,49806000.0,3016000.0,boros
36544000.0,22554000.0,9835000.0,9668000.0,32389000.0,4155000.0,hemat
66250000.0,43092000.0,20245000.0,15072000.0,63337000.0,2913000.0,hemat
72845000.0,46547000.0,14930000.0,18328000.0,61477000.0,11368000.0,hemat
67282000.0,36132000.0,21819000.0,14636000.0,57951000.0,9331000.0,hemat
16739000.0,10804000.0,5999000.0,2084000.0,16803000.0,-64000.0,normal
34016000.0,21222000.0,12291000.0,4703000.0,33513000.0,503000.0,normal
78138000.0,58304000.0,17322000.0,15541000.0,75626000.0,2512000.0,hemat
43632000.0,25907000.0,12975000.0,8688000.0,38882000.0,4750000.0,hemat
48896000.0,25105000.0,24715000.0,2952000.0,49820000.0,-924000.0,boros
69874000.0,41046000.0,35868000.0,6277000.0,76914000.0,-7040000.0,boros
89329000.0,50490000.0,27593000.0,15453000.0,78083000.0,11246000.0,normal
86320000.0,50556000.0,19419000.0,23416000.0,69975000.0,16345000.0,hemat
23026000.0,16014000.0,6787000.0,4227000.0,22801000.0,225000.0,hemat
8499000.0,4200000.0,3966000.0,977000.0,8166000.0,333000.0,boros
47566000.0,30044000.0,15943000.0,6268000.0,45987000.0,1579000.0,normal
63103000.0,39743000.0,20495000.0,9794000.0,60238000.0,2865000.0,normal
71932000.0,38063000.0,20811000.0,18176000.0,58874000.0,13058000.0,hemat
60084000.0,44370000.0,13121000.0,9561000.0,57491000.0,2593000.0,hemat
9651000.0,6178000.0,2692000.0,1778000.0,8870000.0,781000.0,hemat
32618000.0,20592000.0,9972000.0,4343000.0,30564000.0,2054000.0,normal
2351000.0,1469000.0,761000.0,364000.0,2230000.0,121000.0,normal
66232000.0,35538000.0,37274000.0,6692000.0,72812000.0,-6580000.0,boros
9563000.0,3691000.0,5744000.0,911000.0,9435000.0,128000.0,boros
54793000.0,31237000.0,16586000.0,12879000.0,47823000.0,6970000.0,hemat
30461000.0,20501000.0,7365000.0,7652000.0,27866000.0,2595000.0,hemat
42488000.0,26832000.0,9160000.0,11389000.0,35992000.0,6496000.0,hemat
27557000.0,17094000.0,7882000.0,5797000.0,24976000.0,2581000.0,hemat
69040000.0,37543000.0,23490000.0,13119000.0,61033000.0,8007000.0,normal
30687000.0,18627000.0,7490000.0,8299000.0,26117000.0,4570000.0,hemat
63967000.0,39730000.0,13481000.0,18614000.0,53211000.0,10756000.0,hemat
37727000.0,22290000.0,9779000.0,7495000.0,32069000.0,5658000.0,hemat
35866000.0,16641000.0,22201000.0,3040000.0,38842000.0,-2976000.0,boros
51595000.0,25873000.0,19961000.0,9371000.0,45834000.0,5761000.0,normal
42482000.0,15918000.0,24302000.0,4524000.0,40220000.0,2262000.0,boros
55728000.0,25387000.0,14995000.0,19323000.0,40382000.0,15346000.0,hemat
84254000.0,56996000.0,23271000.0,11473000.0,80267000.0,3987000.0,normal
34954000.0,15573000.0,19621000.0,2366000.0,35194000.0,-240000.0,boros
66819000.0,41690000.0,15599000.0,14102000.0,57289000.0,9530000.0,hemat
81988000.0,52367000.0,22513000.0,12520000.0,74880000.0,7108000.0,normal
9084000.0,6276000.0,2722000.0,1153000.0,8998000.0,86000.0,normal
50299000.0,21478000.0,31558000.0,4108000.0,53036000.0,-2737000.0,boros
12566000.0,5951000.0,4325000.0,3307000.0,10276000.0,2290000.0,hemat
70358000.0,42803000.0,27878000.0,8699000.0,70681000.0,-323000.0,normal
34472000.0,23130000.0,8039000.0,7306000.0,31169000.0,3303000.0,hemat
47262000.0,32939000.0,13261000.0,6040000.0,46200000.0,1062000.0,normal
49388000.0,30438000.0,10990000.0,12844000.0,41428000.0,7960000.0,hemat
50386000.0,36108000.0,16251000.0,6625000.0,52359000.0,-1973000.0,normal
89730000.0,60493000.0,27468000.0,10995000.0,87961000.0,1769000.0,normal
46270000.0,27662000.0,14586000.0,9830000.0,42248000.0,4022000.0,hemat
65223000.0,40142000.0,24956000.0,10438000.0,65098000.0,125000.0,normal
86157000.0,40817000.0,52175000.0,4377000.0,92992000.0,-6835000.0,boros
71783000.0,29006000.0,43578000.0,3955000.0,72584000.0,-801000.0,boros
77965000.0,45268000.0,19403000.0,19085000.0,64671000.0,13294000.0,hemat
5932000.0,3276000.0,2066000.0,1007000.0,5342000.0,590000.0,normal
19761000.0,12196000.0,3498000.0,4843000.0,15694000.0,4067000.0,hemat
62342000.0,27799000.0,34184000.0,6095000.0,61983000.0,359000.0,boros
79825000.0,40891000.0,44269000.0,5159000.0,85160000.0,-5335000.0,boros
7108000.0,3353000.0,4449000.0,378000.0,7802000.0,-694000.0,boros
73494000.0,43700000.0,25635000.0,11763000.0,69335000.0,4159000.0,normal
17647000.0,10078000.0,7065000.0,3215000.0,17143000.0,504000.0,normal
40375000.0,22363000.0,19075000.0,4530000.0,41438000.0,-1063000.0,normal
73950000.0,48943000.0,27274000.0,8583000.0,76217000.0,-2267000.0,normal
17201000.0,10659000.0,3747000.0,4291000.0,14406000.0,2795000.0,hemat
60625000.0,35141000.0,20518000.0,10684000.0,55659000.0,4966000.0,normal
76332000.0,42474000.0,27582000.0,13337000.0,70056000.0,6276000.0,normal
56273000.0,38502000.0,11013000.0,14067000.0,49515000.0,6758000.0,hemat
4369000.0,2530000.0,1597000.0,603000.0,4127000.0,242000.0,normal
58958000.0,38105000.0,16775000.0,10937000.0,54880000.0,4078000.0,normal
18171000.0,9637000.0,5312000.0,5030000.0,14949000.0,3222000.0,hemat
18305000.0,10326000.0,4796000.0,4551000.0,15122000.0,3183000.0,hemat
35213000.0,17950000.0,20078000.0,2367000.0,38028000.0,-2815000.0,boros
69724000.0,42728000.0,22164000.0,13021000.0,64892000.0,4832000.0,hemat
9826000.0,6795000.0,3530000.0,1186000.0,10325000.0,-499000.0,normal
45444000.0,21916000.0,23628000.0,4065000.0,45544000.0,-100000.0,boros
83301000.0,56492000.0,24724000.0,7901000.0,81216000.0,2085000.0,normal
43879000.0,31002000.0,10244000.0,8123000.0,41246000.0,2633000.0,hemat
30409000.0,15007000.0,11439000.0,6186000.0,26446000.0,3963000.0,normal
26717000.0,11202000.0,15695000.0,2121000.0,26897000.0,-180000.0,boros
90559000.0,49522000.0,40287000.0,8974000.0,89809000.0,750000.0,normal
11142000.0,5356000.0,6554000.0,626000.0,11910000.0,-768000.0,boros
39760000.0,17375000.0,23055000.0,1760000.0,40430000.0,-670000.0,boros
70906000.0,37722000.0,33070000.0,4398000.0,70792000.0,114000.0,boros
28336000.0,17478000.0,12489000.0,2060000.0,29967000.0,-1631000.0,boros
76376000.0,34360000.0,47496000.0,2914000.0,81856000.0,-5480000.0,boros
55940000.0,30994000.0,27602000.0,3797000.0,58596000.0,-2656000.0,boros
43798000.0,22155000.0,15274000.0,9462000.0,37429000.0,6369000.0,normal
79589000.0,41943000.0,44672000.0,5386000.0,86615000.0,-7026000.0,boros
33517000.0,25808000.0,7680000.0,5105000.0,33488000.0,29000.0,normal
84639000.0,64169000.0,16575000.0,15839000.0,80744000.0,3895000.0,hemat
8377000.0,4325000.0,2566000.0,2195000.0,6891000.0,1486000.0,normal
5274000.0,3583000.0,1622000.0,639000.0,5205000.0,69000.0,normal
9307000.0,3464000.0,5712000.0,789000.0,9176000.0,131000.0,boros
9405000.0,3699000.0,5622000.0,989000.0,9321000.0,84000.0,boros
22157000.0,9717000.0,12880000.0,2323000.0,22597000.0,-440000.0,boros
37044000.0,17482000.0,21832000.0,2572000.0,39314000.0,-2270000.0,boros
75497000.0,31821000.0,42595000.0,7476000.0,74416000.0,1081000.0,boros
35023000.0,18486000.0,19214000.0,2756000.0,37700000.0,-2677000.0,boros
13405000.0,4464000.0,9363000.0,689000.0,13827000.0,-422000.0,boros
4489000.0,2267000.0,2568000.0,195000.0,4835000.0,-346000.0,boros
50289000.0,27106000.0,22305000.0,7236000.0,49411000.0,878000.0,normal
23240000.0,9820000.0,13342000.0,1360000.0,23162000.0,78000.0,boros
35398000.0,21652000.0,9823000.0,5782000.0,31475000.0,3923000.0,normal
22910000.0,13676000.0,7493000.0,4648000.0,21169000.0,1741000.0,normal
36238000.0,24584000.0,9875000.0,7251000.0,34459000.0,1779000.0,hemat
91129000.0,38269000.0,54812000.0,4656000.0,93081000.0,-1952000.0,boros
85745000.0,59314000.0,21275000.0,16631000.0,80589000.0,5156000.0,hemat
66882000.0,34513000.0,27700000.0,9997000.0,62213000.0,4669000.0,normal
20836000.0,10801000.0,11635000.0,2787000.0,22436000.0,-1600000.0,boros
76476000.0,49974000.0,18961000.0,16931000.0,68935000.0,7541000.0,hemat
2641000.0,1786000.0,607000.0,641000.0,2393000.0,248000.0,hemat
49812000.0,18224000.0,30510000.0,3660000.0,48734000.0,1078000.0,boros
79982000.0,42392000.0,38721000.0,7182000.0,81113000.0,-1131000.0,boros
38027000.0,21818000.0,14175000.0,6947000.0,35993000.0,2034000.0,hemat
22091000.0,15345000.0,4306000.0,6337000.0,19651000.0,2440000.0,hemat
60353000.0,30676000.0,29694000.0,3297000.0,60370000.0,-17000.0,boros
72126000.0,36995000.0,40873000.0,4926000.0,77868000.0,-5742000.0,boros
59025000.0,37836000.0,19375000.0,10681000.0,57211000.0,1814000.0,normal
24758000.0,13975000.0,9645000.0,3031000.0,23620000.0,1138000.0,normal
12801000.0,7230000.0,5410000.0,1716000.0,12640000.0,161000.0,normal
25629000.0,14890000.0,10035000.0,3868000.0,24925000.0,704000.0,normal
14225000.0,9053000.0,4539000.0,2436000.0,13592000.0,633000.0,normal
83973000.0,53983000.0,19898000.0,22730000.0,73881000.0,10092000.0,hemat
34374000.0,15474000.0,18209000.0,4406000.0,33683000.0,691000.0,boros
84853000.0,46191000.0,40927000.0,9556000.0,87118000.0,-2265000.0,boros
55591000.0,34485000.0,12406000.0,11356000.0,46891000.0,8700000.0,hemat
62612000.0,41852000.0,14229000.0,13989000.0,56081000.0,6531000.0,hemat
86983000.0,48576000.0,25951000.0,16772000.0,74527000.0,12456000.0,normal
90044000.0,52064000.0,35119000.0,12384000.0,87183000.0,2861000.0,normal
83227000.0,40305000.0,44603000.0,10895000.0,84908000.0,-1681000.0,boros
38672000.0,20347000.0,18499000.0,7059000.0,38846000.0,-174000.0,normal
64000000.0,39633000.0,20325000.0,10181000.0,59958000.0,4042000.0,normal
34385000.0,17086000.0,20578000.0,2348000.0,37664000.0,-3279000.0,boros
60896000.0,28543000.0,31455000.0,3917000.0,59998000.0,898000.0,boros
47624000.0,35533000.0,13411000.0,4318000.0,48944000.0,-1320000.0,normal
3514000.0,1340000.0,2205000.0,256000.0,3545000.0,-31000.0,boros
76912000.0,43887000.0,36119000.0,6777000.0,80006000.0,-3094000.0,boros
32547000.0,14882000.0,20591000.0,1494000.0,35473000.0,-2926000.0,boros
